inf_1,inf_2,was_inf,inf_weight_1,inf_weight_2,s_t+d,age,pid
0.0,1.0,0.0,0.0,1440.0,0.0,57,149728
0.0,2.0,0.0,0.0,1440.0,0.0,57,149728
0.0,1.0,0.0,0.0,19679.5,0.0,51,149739
0.0,1.0,0.0,0.0,4950.0,0.0,51,149739
0.0,2.0,0.0,0.0,4950.0,0.0,51,149739
0.0,3.0,0.0,0.0,4950.0,0.0,51,149739
0.0,4.0,0.0,0.0,4950.0,0.0,51,149739
0.0,4.0,0.0,0.0,4950.0,0.0,51,149739
0.0,1.0,0.0,0.0,14640.0,0.0,51,149739
0.0,1.0,0.0,0.0,450.0,0.0,51,149739
0.0,1.0,0.0,0.0,6780.0,0.0,54,149740
0.0,2.0,0.0,0.0,6780.0,0.0,54,149740
0.0,3.0,0.0,0.0,6780.0,0.0,54,149740
0.0,4.0,0.0,0.0,6780.0,0.0,54,149740
0.0,4.0,0.0,0.0,6780.0,0.0,54,149740
0.0,2.0,0.0,0.0,4350.0,0.0,54,149740
0.0,3.0,0.0,0.0,27750.0,0.0,54,149740
1.0,1.0,0.0,900.0,900.0,0.0,67,149746
1.0,2.0,0.0,900.0,9000.0,0.0,67,149746
0.0,1.0,0.0,0.0,35849.0,0.0,54,149747
0.0,1.0,0.0,0.0,7800.0,0.0,64,149749
0.0,1.0,0.0,0.0,690.0,0.0,64,149749
0.0,2.0,0.0,0.0,690.0,0.0,64,149749
0.0,3.0,0.0,0.0,690.0,0.0,64,149749
0.0,4.0,0.0,0.0,690.0,0.0,64,149749
0.0,4.0,0.0,0.0,690.0,0.0,64,149749
0.0,1.0,0.0,0.0,2610.0,0.0,64,149749
0.0,2.0,0.0,0.0,11160.0,0.0,64,149749
0.0,1.0,0.0,0.0,38100.0,0.0,50,149751
0.0,1.0,0.0,0.0,5400.0,0.0,50,149751
0.0,1.0,0.0,0.0,12450.0,0.0,50,149751
0.0,1.0,0.0,0.0,24570.0,0.0,15,149752
0.0,2.0,0.0,0.0,24570.0,0.0,15,149752
0.0,3.0,0.0,0.0,24570.0,0.0,15,149752
0.0,4.0,0.0,0.0,24570.0,0.0,15,149752
0.0,4.0,0.0,0.0,24570.0,0.0,15,149752
0.0,4.0,0.0,0.0,24570.0,0.0,15,149752
0.0,5.0,0.0,0.0,42690.0,0.0,15,149752
0.0,6.0,0.0,0.0,42690.0,0.0,15,149752
0.0,6.0,0.0,0.0,42690.0,0.0,15,149752
0.0,6.0,0.0,0.0,42690.0,0.0,15,149752
0.0,1.0,0.0,0.0,14220.0,0.0,68,149754
0.0,2.0,0.0,0.0,14220.0,0.0,68,149754
0.0,3.0,0.0,0.0,14220.0,0.0,68,149754
0.0,4.0,0.0,0.0,14220.0,0.0,68,149754
0.0,4.0,0.0,0.0,14220.0,0.0,68,149754
0.0,1.0,0.0,0.0,35400.0,0.0,68,149754
0.0,1.0,0.0,0.0,3600.0,0.0,51,149757
0.0,2.0,0.0,0.0,40499.5,0.0,51,149757
0.0,1.0,0.0,0.0,7800.0,0.0,51,149757
0.0,1.0,0.0,0.0,1200.0,0.0,51,149757
0.0,2.0,0.0,0.0,1200.0,0.0,51,149757
0.0,3.0,0.0,0.0,1200.0,0.0,51,149757
0.0,4.0,0.0,0.0,1200.0,0.0,51,149757
0.0,5.0,0.0,0.0,11550.0,0.0,51,149757
0.0,5.0,0.0,0.0,11550.0,0.0,51,149757
0.0,5.0,0.0,0.0,11550.0,0.0,51,149757
0.0,5.0,0.0,0.0,11550.0,0.0,51,149757
0.0,4.0,0.0,0.0,10350.0,0.0,51,149757
0.0,1.0,0.0,0.0,7080.0,0.0,51,149757
0.0,2.0,0.0,0.0,11130.0,0.0,51,149757
0.0,1.0,0.0,0.0,36720.0,0.0,8,149762
0.0,1.0,0.0,0.0,5910.0,0.0,8,149762
0.0,2.0,0.0,0.0,5910.0,0.0,8,149762
0.0,3.0,0.0,0.0,5910.0,0.0,8,149762
0.0,4.0,0.0,0.0,5910.0,0.0,8,149762
0.0,4.0,0.0,0.0,5910.0,0.0,8,149762
0.0,1.0,0.0,0.0,45870.0,0.0,8,149762
0.0,1.0,0.0,0.0,14700.0,0.0,3,149763
0.0,2.0,0.0,0.0,14700.0,0.0,3,149763
0.0,3.0,0.0,0.0,14700.0,0.0,3,149763
0.0,4.0,0.0,0.0,14700.0,0.0,3,149763
0.0,4.0,0.0,0.0,14700.0,0.0,3,149763
0.0,4.0,0.0,0.0,14700.0,0.0,3,149763
0.0,4.0,0.0,0.0,14700.0,0.0,3,149763
0.0,4.0,0.0,0.0,14700.0,0.0,3,149763
0.0,1.0,0.0,0.0,3600.0,0.0,49,149764
0.0,2.0,0.0,0.0,38819.5,0.0,49,149764
0.0,1.0,0.0,0.0,16319.5,0.0,49,149764
0.0,2.0,0.0,0.0,16319.5,0.0,49,149764
0.0,3.0,0.0,0.0,16319.5,0.0,49,149764
0.0,1.0,0.0,0.0,4050.0,0.0,49,149764
0.0,2.0,0.0,0.0,4050.0,0.0,49,149764
0.0,1.0,0.0,0.0,11280.0,0.0,49,149764
0.0,2.0,0.0,0.0,12210.0,0.0,49,149764
0.0,1.0,0.0,0.0,10800.0,0.0,51,149768
0.0,1.0,0.0,0.0,600.0,0.0,51,149768
0.0,1.0,0.0,0.0,58169.0,0.0,30,149773
0.0,2.0,0.0,0.0,58169.0,0.0,30,149773
0.0,1.0,0.0,0.0,38160.0,0.0,7,149774
0.0,2.0,0.0,0.0,38160.0,0.0,7,149774
0.0,3.0,0.0,0.0,38160.0,0.0,7,149774
0.0,4.0,0.0,0.0,38160.0,0.0,7,149774
0.0,1.0,0.0,0.0,47219.5,0.0,7,149774
0.0,1.0,0.0,0.0,24810.0,0.0,7,149774
0.0,2.0,0.0,0.0,24810.0,0.0,7,149774
0.0,1.0,0.0,0.0,65669.0,0.0,7,149774
0.0,2.0,0.0,0.0,65669.0,0.0,7,149774
0.0,1.0,0.0,0.0,47369.5,0.0,3,149775
0.0,2.0,0.0,0.0,73019.5,0.0,3,149775
0.0,3.0,0.0,0.0,73019.5,0.0,3,149775
0.0,4.0,0.0,0.0,73019.5,0.0,3,149775
0.0,4.0,0.0,0.0,25650.0,0.0,3,149775
0.0,4.0,0.0,0.0,25650.0,0.0,3,149775
0.0,4.0,0.0,0.0,25650.0,0.0,3,149775
0.0,5.0,0.0,0.0,41250.0,0.0,3,149775
0.0,6.0,0.0,0.0,41250.0,0.0,3,149775
0.0,6.0,0.0,0.0,41250.0,0.0,3,149775
0.0,6.0,0.0,0.0,41250.0,0.0,3,149775
1.0,2.0,0.0,23700.0,38190.0,0.0,3,149775
2.0,3.0,0.0,23700.0,38190.0,0.0,3,149775
0.0,1.0,0.0,0.0,62969.0,0.0,28,149776
0.0,2.0,0.0,0.0,62969.0,0.0,28,149776
0.0,1.0,0.0,0.0,69089.0,0.0,9,149777
0.0,2.0,0.0,0.0,69089.0,0.0,9,149777
0.0,1.0,0.0,0.0,2700.0,0.0,94,149778
0.0,1.0,0.0,0.0,840.0,0.0,67,149781
0.0,2.0,0.0,0.0,840.0,0.0,67,149781
0.0,1.0,0.0,0.0,46800.0,0.0,62,149783
0.0,2.0,0.0,0.0,46800.0,0.0,62,149783
0.0,3.0,0.0,0.0,46800.0,0.0,62,149783
0.0,4.0,0.0,0.0,46800.0,0.0,62,149783
0.0,1.0,0.0,0.0,8100.0,0.0,62,149783
0.0,2.0,0.0,0.0,8100.0,0.0,62,149783
0.0,3.0,0.0,0.0,8100.0,0.0,62,149783
0.0,4.0,0.0,0.0,8100.0,0.0,62,149783
0.0,4.0,0.0,0.0,8100.0,0.0,62,149783
0.0,1.0,0.0,0.0,14640.0,0.0,62,149783
0.0,1.0,0.0,0.0,9839.5,0.0,62,149783
0.0,2.0,0.0,0.0,14789.5,0.0,62,149783
0.0,1.0,0.0,0.0,7920.0,0.0,70,149784
0.0,2.0,0.0,0.0,7920.0,0.0,70,149784
0.0,3.0,0.0,0.0,7920.0,0.0,70,149784
0.0,4.0,0.0,0.0,7920.0,0.0,70,149784
0.0,4.0,0.0,0.0,7920.0,0.0,70,149784
0.0,1.0,0.0,0.0,600.0,0.0,53,149786
0.0,1.0,0.0,0.0,1500.0,0.0,53,149786
0.0,2.0,0.0,0.0,1500.0,0.0,53,149786
0.0,3.0,0.0,0.0,1500.0,0.0,53,149786
0.0,4.0,0.0,0.0,1500.0,0.0,53,149786
0.0,4.0,0.0,0.0,1500.0,0.0,53,149786
0.0,1.0,0.0,0.0,8400.0,0.0,53,149786
0.0,2.0,0.0,0.0,9660.0,0.0,53,149786
0.0,1.0,0.0,0.0,630.0,0.0,17,149788
0.0,2.0,0.0,0.0,630.0,0.0,17,149788
0.0,1.0,0.0,0.0,5250.0,0.0,17,149788
0.0,2.0,0.0,0.0,10500.0,0.0,17,149788
0.0,1.0,0.0,0.0,43859.5,0.0,14,149789
0.0,2.0,0.0,0.0,43859.5,0.0,14,149789
0.0,3.0,0.0,0.0,43859.5,0.0,14,149789
0.0,4.0,0.0,0.0,43859.5,0.0,14,149789
0.0,4.0,0.0,0.0,43859.5,0.0,14,149789
0.0,4.0,0.0,0.0,43859.5,0.0,14,149789
0.0,6.0,0.0,0.0,107009.0,0.0,14,149789
0.0,8.0,0.0,0.0,107009.0,0.0,14,149789
0.0,9.0,0.0,0.0,107009.0,0.0,14,149789
0.0,10.0,0.0,0.0,107009.0,0.0,14,149789
0.0,1.0,0.0,0.0,7350.0,0.0,14,149789
0.0,1.0,0.0,0.0,34650.0,0.0,14,149789
0.0,3.0,0.0,0.0,59550.0,0.0,14,149789
0.0,1.0,0.0,0.0,47129.5,0.0,12,149793
0.0,2.0,0.0,0.0,47129.5,0.0,12,149793
0.0,3.0,0.0,0.0,47129.5,0.0,12,149793
0.0,4.0,0.0,0.0,47129.5,0.0,12,149793
0.0,4.0,0.0,0.0,47129.5,0.0,12,149793
0.0,4.0,0.0,0.0,47129.5,0.0,12,149793
0.0,5.0,0.0,0.0,92999.0,0.0,12,149793
0.0,6.0,0.0,0.0,92999.0,0.0,12,149793
0.0,6.0,0.0,0.0,92999.0,0.0,12,149793
0.0,6.0,0.0,0.0,92999.0,0.0,12,149793
0.0,1.0,0.0,0.0,47519.5,0.0,12,149793
0.0,1.0,0.0,0.0,1230.0,0.0,67,149795
0.0,2.0,0.0,0.0,1230.0,0.0,67,149795
0.0,3.0,0.0,0.0,1230.0,0.0,67,149795
0.0,4.0,0.0,0.0,1230.0,0.0,67,149795
0.0,4.0,0.0,0.0,1230.0,0.0,67,149795
0.0,1.0,0.0,0.0,5460.0,0.0,63,149796
0.0,1.0,0.0,0.0,3120.0,0.0,69,149806
0.0,1.0,0.0,0.0,4080.0,0.0,76,149810
0.0,1.0,0.0,0.0,1230.0,0.0,76,149810
0.0,2.0,0.0,0.0,1230.0,0.0,76,149810
0.0,1.0,0.0,0.0,2520.0,0.0,76,149810
0.0,2.0,0.0,0.0,2520.0,0.0,76,149810
0.0,1.0,0.0,0.0,1980.0,0.0,39,149813
0.0,1.0,0.0,0.0,9900.0,0.0,59,149826
0.0,2.0,0.0,0.0,9900.0,0.0,59,149826
0.0,3.0,0.0,0.0,9900.0,0.0,59,149826
0.0,4.0,0.0,0.0,9900.0,0.0,59,149826
0.0,4.0,0.0,0.0,9900.0,0.0,59,149826
0.0,1.0,0.0,0.0,9540.0,0.0,59,149826
0.0,2.0,0.0,0.0,9540.0,0.0,59,149826
0.0,1.0,0.0,0.0,18000.0,0.0,46,149827
0.0,3.0,0.0,0.0,19800.0,0.0,46,149827
0.0,4.0,0.0,0.0,19800.0,0.0,46,149827
0.0,5.0,0.0,0.0,19800.0,0.0,46,149827
0.0,1.0,0.0,0.0,450.0,0.0,46,149827
0.0,2.0,0.0,0.0,450.0,0.0,46,149827
0.0,1.0,0.0,0.0,10739.5,0.0,46,149827
0.0,2.0,0.0,0.0,22709.5,0.0,46,149827
0.0,1.0,0.0,0.0,24599.5,0.0,58,149830
0.0,1.0,0.0,0.0,13530.0,0.0,59,149841
0.0,2.0,0.0,0.0,13530.0,0.0,59,149841
0.0,1.0,0.0,0.0,3900.0,0.0,45,149843
0.0,1.0,0.0,0.0,34739.0,0.0,50,149849
0.0,2.0,0.0,0.0,34739.0,0.0,50,149849
0.0,3.0,0.0,0.0,34739.0,0.0,50,149849
0.0,4.0,0.0,0.0,34739.0,0.0,50,149849
0.0,4.0,0.0,0.0,34739.0,0.0,50,149849
1.0,1.0,0.0,480.0,480.0,0.0,51,149850
2.0,2.0,0.0,480.0,480.0,0.0,51,149850
3.0,3.0,0.0,480.0,480.0,0.0,51,149850
4.0,4.0,0.0,480.0,480.0,0.0,51,149850
4.0,4.0,0.0,480.0,480.0,0.0,51,149850
0.0,1.0,0.0,0.0,3450.0,0.0,52,149851
0.0,2.0,0.0,0.0,3450.0,0.0,52,149851
0.0,1.0,0.0,0.0,12900.0,0.0,51,149852
0.0,1.0,0.0,0.0,3000.0,0.0,24,149855
0.0,1.0,0.0,0.0,4890.0,0.0,24,149855
0.0,1.0,0.0,0.0,3420.0,0.0,44,149857
1.0,1.0,0.0,900.0,900.0,0.0,44,149857
2.0,2.0,0.0,900.0,900.0,0.0,44,149857
3.0,3.0,0.0,900.0,900.0,0.0,44,149857
4.0,4.0,0.0,900.0,900.0,0.0,44,149857
4.0,4.0,0.0,900.0,900.0,0.0,44,149857
0.0,1.0,0.0,0.0,3930.0,0.0,44,149857
0.0,2.0,0.0,0.0,10230.0,0.0,44,149857
0.0,3.0,0.0,0.0,33030.0,0.0,44,149857
0.0,2.0,0.0,0.0,35100.0,0.0,44,149857
0.0,1.0,0.0,0.0,37049.0,0.0,45,149858
0.0,2.0,0.0,0.0,37049.0,0.0,45,149858
0.0,3.0,0.0,0.0,37049.0,0.0,45,149858
0.0,4.0,0.0,0.0,37049.0,0.0,45,149858
0.0,4.0,0.0,0.0,37049.0,0.0,45,149858
0.0,1.0,0.0,0.0,37049.0,0.0,24,149859
0.0,2.0,0.0,0.0,37049.0,0.0,24,149859
0.0,3.0,0.0,0.0,37049.0,0.0,24,149859
0.0,4.0,0.0,0.0,37049.0,0.0,24,149859
0.0,4.0,0.0,0.0,37049.0,0.0,24,149859
0.0,1.0,0.0,0.0,3900.0,0.0,45,149861
0.0,1.0,0.0,0.0,9000.0,0.0,45,149861
0.0,2.0,0.0,0.0,9000.0,0.0,45,149861
0.0,3.0,0.0,0.0,9000.0,0.0,45,149861
0.0,4.0,0.0,0.0,9000.0,0.0,45,149861
0.0,4.0,0.0,0.0,9000.0,0.0,45,149861
0.0,1.0,0.0,0.0,17550.0,0.0,45,149861
0.0,1.0,0.0,0.0,33750.0,0.0,12,149862
0.0,2.0,0.0,0.0,33750.0,0.0,12,149862
0.0,3.0,0.0,0.0,33750.0,0.0,12,149862
0.0,4.0,0.0,0.0,33750.0,0.0,12,149862
0.0,4.0,0.0,0.0,33750.0,0.0,12,149862
0.0,4.0,0.0,0.0,33750.0,0.0,12,149862
0.0,5.0,0.0,0.0,66600.0,0.0,12,149862
0.0,6.0,0.0,0.0,66600.0,0.0,12,149862
0.0,6.0,0.0,0.0,66600.0,0.0,12,149862
0.0,6.0,0.0,0.0,66600.0,0.0,12,149862
0.0,1.0,0.0,0.0,10950.0,0.0,12,149862
0.0,3.0,0.0,0.0,52649.5,0.0,12,149862
0.0,4.0,0.0,0.0,52649.5,0.0,12,149862
0.0,2.0,0.0,0.0,43050.0,0.0,12,149862
0.0,3.0,0.0,0.0,43050.0,0.0,12,149862
0.0,1.0,0.0,0.0,23040.0,0.0,6,149863
0.0,1.0,0.0,0.0,37830.0,0.0,6,149863
0.0,2.0,0.0,0.0,37830.0,0.0,6,149863
0.0,3.0,0.0,0.0,37830.0,0.0,6,149863
0.0,4.0,0.0,0.0,37830.0,0.0,6,149863
0.0,4.0,0.0,0.0,37830.0,0.0,6,149863
0.0,3.0,0.0,0.0,50670.0,0.0,6,149863
0.0,4.0,0.0,0.0,85019.5,0.0,6,149863
0.0,5.0,0.0,0.0,96599.5,0.0,6,149863
0.0,1.0,0.0,0.0,4200.0,0.0,61,149868
0.0,1.0,0.0,0.0,1500.0,0.0,61,149868
0.0,1.0,0.0,0.0,7500.0,0.0,61,149868
0.0,1.0,0.0,0.0,29069.5,0.0,6,149872
0.0,2.0,0.0,0.0,43439.5,0.0,6,149872
0.0,1.0,0.0,0.0,27690.0,0.0,6,149873
0.0,1.0,0.0,0.0,10860.0,0.0,6,149873
0.0,2.0,0.0,0.0,10860.0,0.0,6,149873
0.0,3.0,0.0,0.0,10860.0,0.0,6,149873
0.0,4.0,0.0,0.0,10860.0,0.0,6,149873
0.0,4.0,0.0,0.0,10860.0,0.0,6,149873
0.0,3.0,0.0,0.0,29760.0,0.0,6,149873
0.0,3.0,0.0,0.0,29760.0,0.0,6,149873
0.0,4.0,0.0,0.0,27420.0,0.0,6,149873
0.0,1.0,0.0,0.0,1800.0,0.0,35,149881
0.0,1.0,0.0,0.0,33599.0,0.0,59,149884
1.0,1.0,0.0,4200.0,4200.0,0.0,62,149885
0.0,1.0,0.0,0.0,6450.0,0.0,62,149885
0.0,2.0,0.0,0.0,6450.0,0.0,62,149885
0.0,3.0,0.0,0.0,6450.0,0.0,62,149885
0.0,4.0,0.0,0.0,6450.0,0.0,62,149885
0.0,1.0,0.0,0.0,16530.0,0.0,62,149885
0.0,2.0,0.0,0.0,16530.0,0.0,62,149885
0.0,1.0,0.0,0.0,14700.0,0.0,62,149885
0.0,2.0,0.0,0.0,20100.0,0.0,62,149885
0.0,2.0,0.0,0.0,11250.0,0.0,62,149885
0.0,3.0,0.0,0.0,9990.0,0.0,62,149885
0.0,5.0,0.0,0.0,9990.0,0.0,62,149885
0.0,1.0,0.0,0.0,18000.0,0.0,64,149886
0.0,1.0,0.0,0.0,13050.0,0.0,64,149886
0.0,2.0,0.0,0.0,13050.0,0.0,64,149886
0.0,2.0,0.0,0.0,19410.0,0.0,64,149886
0.0,1.0,0.0,0.0,5400.0,0.0,64,149887
0.0,1.0,0.0,0.0,1320.0,0.0,60,149888
0.0,1.0,0.0,0.0,7200.0,0.0,59,149889
0.0,2.0,0.0,0.0,7920.0,0.0,59,149889
0.0,3.0,0.0,0.0,7920.0,0.0,59,149889
0.0,1.0,0.0,0.0,22800.0,0.0,26,149891
0.0,1.0,0.0,0.0,3180.0,0.0,67,149892
0.0,1.0,0.0,0.0,3690.0,0.0,67,149892
0.0,2.0,0.0,0.0,3690.0,0.0,67,149892
0.0,3.0,0.0,0.0,3690.0,0.0,67,149892
0.0,4.0,0.0,0.0,3690.0,0.0,67,149892
0.0,4.0,0.0,0.0,3690.0,0.0,67,149892
0.0,1.0,0.0,0.0,2790.0,0.0,67,149892
0.0,1.0,0.0,0.0,13740.0,0.0,33,149898
0.0,2.0,0.0,0.0,13740.0,0.0,33,149898
0.0,1.0,0.0,0.0,4170.0,0.0,74,149900
1.0,1.0,0.0,4500.0,4500.0,0.0,52,149902
0.0,1.0,0.0,0.0,30929.0,0.0,56,149903
0.0,1.0,0.0,0.0,61199.0,0.0,42,149905
0.0,2.0,0.0,0.0,61199.0,0.0,42,149905
0.0,3.0,0.0,0.0,61199.0,0.0,42,149905
0.0,4.0,0.0,0.0,61199.0,0.0,42,149905
0.0,1.0,0.0,0.0,64379.0,0.0,40,149906
0.0,2.0,0.0,0.0,64379.0,0.0,40,149906
0.0,3.0,0.0,0.0,64379.0,0.0,40,149906
0.0,4.0,0.0,0.0,64379.0,0.0,40,149906
0.0,1.0,0.0,0.0,3600.0,0.0,40,149906
0.0,2.0,0.0,0.0,4800.0,0.0,40,149906
0.0,3.0,0.0,0.0,11400.0,0.0,40,149906
0.0,1.0,0.0,0.0,48809.5,0.0,8,149907
0.0,2.0,0.0,0.0,48809.5,0.0,8,149907
0.0,3.0,0.0,0.0,48809.5,0.0,8,149907
0.0,4.0,0.0,0.0,48809.5,0.0,8,149907
0.0,4.0,0.0,0.0,48809.5,0.0,8,149907
0.0,4.0,0.0,0.0,48809.5,0.0,8,149907
1.0,5.0,0.0,26400.0,75209.5,0.0,8,149907
2.0,6.0,0.0,26400.0,75209.5,0.0,8,149907
3.0,6.0,0.0,26400.0,75209.5,0.0,8,149907
4.0,6.0,0.0,26400.0,75209.5,0.0,8,149907
0.0,1.0,0.0,0.0,26550.0,0.0,8,149907
0.0,2.0,0.0,0.0,26550.0,0.0,8,149907
0.0,1.0,0.0,0.0,65999.0,0.0,7,149908
0.0,2.0,0.0,0.0,65999.0,0.0,7,149908
0.0,3.0,0.0,0.0,65999.0,0.0,7,149908
0.0,4.0,0.0,0.0,65999.0,0.0,7,149908
0.0,1.0,0.0,0.0,33270.0,0.0,7,149908
0.0,2.0,0.0,0.0,33270.0,0.0,7,149908
0.0,3.0,0.0,0.0,33270.0,0.0,7,149908
0.0,4.0,0.0,0.0,33270.0,0.0,7,149908
0.0,4.0,0.0,0.0,33270.0,0.0,7,149908
0.0,3.0,0.0,0.0,86729.5,0.0,7,149908
0.0,3.0,0.0,0.0,86729.5,0.0,7,149908
0.0,4.0,0.0,0.0,88859.5,0.0,7,149908
0.0,1.0,0.0,0.0,26250.0,0.0,5,149909
0.0,1.0,0.0,0.0,62399.0,0.0,5,149909
0.0,2.0,0.0,0.0,62399.0,0.0,5,149909
0.0,3.0,0.0,0.0,62399.0,0.0,5,149909
0.0,4.0,0.0,0.0,62399.0,0.0,5,149909
0.0,1.0,0.0,0.0,38550.0,0.0,5,149909
0.0,2.0,0.0,0.0,38550.0,0.0,5,149909
0.0,4.0,0.0,0.0,58350.0,0.0,5,149909
0.0,1.0,0.0,0.0,14250.0,0.0,62,149913
0.0,2.0,0.0,0.0,14250.0,0.0,62,149913
0.0,3.0,0.0,0.0,14250.0,0.0,62,149913
0.0,4.0,0.0,0.0,14250.0,0.0,62,149913
0.0,1.0,0.0,0.0,22649.5,0.0,62,149913
0.0,1.0,0.0,0.0,24299.5,0.0,62,149913
0.0,1.0,0.0,0.0,30809.5,0.0,31,149915
0.0,2.0,0.0,0.0,30809.5,0.0,31,149915
0.0,1.0,0.0,0.0,15239.5,0.0,58,149916
0.0,2.0,0.0,0.0,15239.5,0.0,58,149916
0.0,3.0,0.0,0.0,15239.5,0.0,58,149916
0.0,1.0,0.0,0.0,5789.5,0.0,44,149917
0.0,2.0,0.0,0.0,5789.5,0.0,44,149917
0.0,3.0,0.0,0.0,5789.5,0.0,44,149917
0.0,4.0,0.0,0.0,5789.5,0.0,44,149917
1.0,1.0,0.0,31199.0,31199.0,0.0,82,149920
0.0,1.0,0.0,0.0,1350.0,0.0,50,149931
0.0,1.0,0.0,0.0,8550.0,0.0,50,149931
0.0,2.0,0.0,0.0,10950.0,0.0,50,149931
0.0,1.0,0.0,0.0,17550.0,0.0,33,149933
0.0,1.0,0.0,0.0,22799.5,0.0,33,149933
0.0,2.0,0.0,0.0,30749.5,0.0,33,149933
0.0,1.0,0.0,0.0,39930.0,0.0,2,149935
0.0,2.0,0.0,0.0,39930.0,0.0,2,149935
0.0,3.0,0.0,0.0,39930.0,0.0,2,149935
0.0,4.0,0.0,0.0,39930.0,0.0,2,149935
0.0,4.0,0.0,0.0,39930.0,0.0,2,149935
0.0,4.0,0.0,0.0,39930.0,0.0,2,149935
0.0,5.0,0.0,0.0,48780.0,0.0,2,149935
0.0,6.0,0.0,0.0,48780.0,0.0,2,149935
0.0,6.0,0.0,0.0,48780.0,0.0,2,149935
0.0,6.0,0.0,0.0,48780.0,0.0,2,149935
0.0,2.0,0.0,0.0,67980.0,0.0,2,149935
0.0,3.0,0.0,0.0,67980.0,0.0,2,149935
0.0,1.0,0.0,0.0,3900.0,0.0,64,149936
0.0,2.0,0.0,0.0,3900.0,0.0,64,149936
0.0,3.0,0.0,0.0,3900.0,0.0,64,149936
0.0,4.0,0.0,0.0,3900.0,0.0,64,149936
0.0,4.0,0.0,0.0,3900.0,0.0,64,149936
0.0,1.0,0.0,0.0,14100.0,0.0,64,149936
0.0,1.0,0.0,0.0,16260.0,0.0,56,149938
0.0,2.0,0.0,0.0,50459.5,0.0,56,149938
0.0,1.0,0.0,0.0,840.0,0.0,56,149938
0.0,2.0,0.0,0.0,840.0,0.0,56,149938
0.0,3.0,0.0,0.0,840.0,0.0,56,149938
0.0,4.0,0.0,0.0,840.0,0.0,56,149938
0.0,4.0,0.0,0.0,840.0,0.0,56,149938
0.0,1.0,0.0,0.0,6600.0,0.0,56,149938
0.0,2.0,0.0,0.0,7950.0,0.0,56,149938
0.0,2.0,0.0,0.0,24990.0,0.0,56,149938
0.0,3.0,0.0,0.0,24990.0,0.0,56,149938
0.0,1.0,0.0,0.0,1980.0,0.0,61,149939
0.0,2.0,0.0,0.0,16830.0,0.0,61,149939
0.0,1.0,0.0,0.0,13320.0,0.0,63,149940
0.0,1.0,0.0,0.0,23429.5,0.0,84,149941
0.0,2.0,0.0,0.0,23429.5,0.0,84,149941
0.0,3.0,0.0,0.0,23429.5,0.0,84,149941
0.0,4.0,0.0,0.0,23429.5,0.0,84,149941
0.0,4.0,0.0,0.0,23429.5,0.0,84,149941
0.0,4.0,0.0,0.0,23429.5,0.0,84,149941
1.0,5.0,0.0,1020.0,24449.5,0.0,84,149941
2.0,6.0,0.0,1020.0,24449.5,0.0,84,149941
3.0,6.0,0.0,1020.0,24449.5,0.0,84,149941
4.0,6.0,0.0,1020.0,24449.5,0.0,84,149941
0.0,1.0,0.0,0.0,16770.0,0.0,84,149941
0.0,2.0,0.0,0.0,16770.0,0.0,84,149941
0.0,1.0,0.0,0.0,35250.0,0.0,55,149944
0.0,2.0,0.0,0.0,35250.0,0.0,55,149944
0.0,3.0,0.0,0.0,35250.0,0.0,55,149944
0.0,4.0,0.0,0.0,35250.0,0.0,55,149944
0.0,1.0,0.0,0.0,19140.0,0.0,56,149945
0.0,2.0,0.0,0.0,19140.0,0.0,56,149945
0.0,3.0,0.0,0.0,19140.0,0.0,56,149945
0.0,4.0,0.0,0.0,19140.0,0.0,56,149945
0.0,4.0,0.0,0.0,19140.0,0.0,56,149945
0.0,1.0,0.0,0.0,6570.0,0.0,56,149945
0.0,2.0,0.0,0.0,6570.0,0.0,56,149945
0.0,3.0,0.0,0.0,6570.0,0.0,56,149945
0.0,5.0,0.0,0.0,31289.5,0.0,56,149945
0.0,5.0,0.0,0.0,31289.5,0.0,56,149945
0.0,5.0,0.0,0.0,31739.5,0.0,56,149945
0.0,1.0,0.0,0.0,38129.0,0.0,33,149946
0.0,1.0,0.0,0.0,38729.0,0.0,34,149947
1.0,1.0,0.0,3300.0,3300.0,0.0,7,149948
0.0,1.0,0.0,0.0,9540.0,0.0,7,149948
0.0,2.0,0.0,0.0,9540.0,0.0,7,149948
0.0,3.0,0.0,0.0,9540.0,0.0,7,149948
0.0,1.0,0.0,0.0,18780.0,0.0,69,149949
0.0,1.0,0.0,0.0,3720.0,0.0,75,149950
0.0,1.0,0.0,0.0,3570.0,0.0,75,149950
0.0,2.0,0.0,0.0,3570.0,0.0,75,149950
0.0,3.0,0.0,0.0,3570.0,0.0,75,149950
0.0,4.0,0.0,0.0,3570.0,0.0,75,149950
0.0,4.0,0.0,0.0,3570.0,0.0,75,149950
0.0,4.0,0.0,0.0,17789.5,0.0,75,149950
0.0,4.0,0.0,0.0,17789.5,0.0,75,149950
0.0,4.0,0.0,0.0,17789.5,0.0,75,149950
0.0,1.0,0.0,0.0,3870.0,0.0,75,149950
0.0,1.0,0.0,0.0,8760.0,0.0,72,149951
0.0,1.0,0.0,0.0,3420.0,0.0,47,149954
0.0,1.0,0.0,0.0,5309.5,0.0,27,149958
0.0,2.0,0.0,0.0,5309.5,0.0,27,149958
0.0,3.0,0.0,0.0,5309.5,0.0,27,149958
