inf_1,inf_2,was_inf,inf_weight_1,inf_weight_2,s_t+d,age,pid
0.0,2.0,0.0,0.0,3540.0,0.0,42,143429
0.0,3.0,0.0,0.0,3540.0,0.0,42,143429
0.0,4.0,0.0,0.0,3540.0,0.0,42,143429
0.0,4.0,0.0,0.0,3540.0,0.0,42,143429
0.0,1.0,0.0,0.0,900.0,0.0,42,143429
0.0,2.0,0.0,0.0,10050.0,0.0,42,143429
0.0,1.0,0.0,0.0,10200.0,0.0,21,143430
0.0,1.0,0.0,0.0,2100.0,0.0,21,143430
0.0,2.0,0.0,0.0,2100.0,0.0,21,143430
0.0,3.0,0.0,0.0,2100.0,0.0,21,143430
0.0,4.0,0.0,0.0,2100.0,0.0,21,143430
0.0,4.0,0.0,0.0,2100.0,0.0,21,143430
0.0,1.0,0.0,0.0,16770.0,0.0,21,143430
0.0,2.0,0.0,0.0,16770.0,0.0,21,143430
0.0,3.0,0.0,0.0,16770.0,0.0,21,143430
0.0,4.0,0.0,0.0,16770.0,0.0,21,143430
0.0,4.0,0.0,0.0,16770.0,0.0,21,143430
0.0,4.0,0.0,0.0,53969.5,0.0,21,143430
0.0,4.0,0.0,0.0,77909.5,0.0,21,143430
0.0,4.0,0.0,0.0,77909.5,0.0,21,143430
0.0,6.0,0.0,0.0,122699.0,0.0,21,143430
0.0,1.0,0.0,0.0,900.0,0.0,21,143438
0.0,1.0,0.0,0.0,15750.0,0.0,54,143440
0.0,2.0,0.0,0.0,15750.0,0.0,54,143440
0.0,1.0,0.0,0.0,2640.0,0.0,58,143445
0.0,2.0,0.0,0.0,2640.0,0.0,58,143445
0.0,3.0,0.0,0.0,2640.0,0.0,58,143445
0.0,4.0,0.0,0.0,2640.0,0.0,58,143445
0.0,1.0,0.0,0.0,7800.0,0.0,58,143445
0.0,1.0,0.0,0.0,1140.0,0.0,58,143445
0.0,2.0,0.0,0.0,1140.0,0.0,58,143445
0.0,1.0,0.0,0.0,3600.0,0.0,55,143447
0.0,1.0,0.0,0.0,22980.0,0.0,55,143447
0.0,2.0,0.0,0.0,22980.0,0.0,55,143447
0.0,3.0,0.0,0.0,22980.0,0.0,55,143447
0.0,4.0,0.0,0.0,22980.0,0.0,55,143447
0.0,4.0,0.0,0.0,22980.0,0.0,55,143447
0.0,1.0,0.0,0.0,20970.0,0.0,55,143447
0.0,1.0,0.0,0.0,40410.0,0.0,14,143449
0.0,2.0,0.0,0.0,40410.0,0.0,14,143449
0.0,3.0,0.0,0.0,40410.0,0.0,14,143449
0.0,4.0,0.0,0.0,40410.0,0.0,14,143449
0.0,4.0,0.0,0.0,40410.0,0.0,14,143449
0.0,4.0,0.0,0.0,40410.0,0.0,14,143449
0.0,4.0,0.0,0.0,40410.0,0.0,14,143449
0.0,4.0,0.0,0.0,40410.0,0.0,14,143449
0.0,1.0,0.0,0.0,41309.5,0.0,14,143449
0.0,2.0,0.0,0.0,41309.5,0.0,14,143449
0.0,3.0,0.0,0.0,41309.5,0.0,14,143449
0.0,3.0,0.0,0.0,83639.5,0.0,14,143449
0.0,2.0,0.0,0.0,79560.0,0.0,14,143449
0.0,4.0,0.0,0.0,104940.0,0.0,14,143449
1.0,1.0,0.0,36840.0,36840.0,0.0,13,143451
2.0,2.0,0.0,36840.0,36840.0,0.0,13,143451
3.0,3.0,0.0,36840.0,36840.0,0.0,13,143451
4.0,4.0,0.0,36840.0,36840.0,0.0,13,143451
4.0,4.0,0.0,36840.0,36840.0,0.0,13,143451
4.0,4.0,0.0,36840.0,36840.0,0.0,13,143451
4.0,6.0,0.0,36840.0,145679.5,0.0,13,143451
4.0,8.0,0.0,36840.0,145679.5,0.0,13,143451
3.0,9.0,0.0,36840.0,145679.5,0.0,13,143451
2.0,10.0,0.0,36840.0,145679.5,0.0,13,143451
0.0,1.0,0.0,0.0,38880.0,0.0,13,143451
0.0,2.0,0.0,0.0,78900.0,0.0,13,143451
0.0,3.0,0.0,0.0,78900.0,0.0,13,143451
0.0,1.0,0.0,0.0,29699.5,0.0,3,143452
0.0,2.0,0.0,0.0,85138.5,0.0,3,143452
0.0,3.0,0.0,0.0,85138.5,0.0,3,143452
0.0,4.0,0.0,0.0,85138.5,0.0,3,143452
0.0,4.0,0.0,0.0,55439.0,0.0,3,143452
0.0,4.0,0.0,0.0,55439.0,0.0,3,143452
0.0,4.0,0.0,0.0,55439.0,0.0,3,143452
0.0,5.0,0.0,0.0,70889.0,0.0,3,143452
0.0,6.0,0.0,0.0,70889.0,0.0,3,143452
0.0,6.0,0.0,0.0,70889.0,0.0,3,143452
0.0,6.0,0.0,0.0,70889.0,0.0,3,143452
0.0,1.0,0.0,0.0,15300.0,0.0,3,143452
0.0,1.0,0.0,0.0,24750.0,0.0,3,143452
0.0,2.0,0.0,0.0,24750.0,0.0,3,143452
0.0,1.0,0.0,0.0,37050.0,0.0,50,143453
0.0,1.0,0.0,0.0,36450.0,0.0,1,143456
0.0,2.0,0.0,0.0,36450.0,0.0,1,143456
0.0,3.0,0.0,0.0,36450.0,0.0,1,143456
0.0,4.0,0.0,0.0,36450.0,0.0,1,143456
0.0,4.0,0.0,0.0,36450.0,0.0,1,143456
0.0,4.0,0.0,0.0,36450.0,0.0,1,143456
0.0,4.0,0.0,0.0,36450.0,0.0,1,143456
0.0,4.0,0.0,0.0,36450.0,0.0,1,143456
0.0,1.0,0.0,0.0,19650.0,0.0,1,143456
0.0,2.0,0.0,0.0,19650.0,0.0,1,143456
0.0,3.0,0.0,0.0,19650.0,0.0,1,143456
0.0,1.0,0.0,0.0,19200.0,0.0,1,143456
0.0,2.0,0.0,0.0,32790.0,0.0,1,143456
0.0,1.0,0.0,0.0,2250.0,0.0,63,143461
0.0,1.0,0.0,0.0,18000.0,0.0,52,143464
0.0,2.0,0.0,0.0,18000.0,0.0,52,143464
0.0,3.0,0.0,0.0,18000.0,0.0,52,143464
0.0,4.0,0.0,0.0,18000.0,0.0,52,143464
0.0,4.0,0.0,0.0,18000.0,0.0,52,143464
0.0,4.0,0.0,0.0,18000.0,0.0,52,143464
0.0,4.0,0.0,0.0,18000.0,0.0,52,143464
0.0,4.0,0.0,0.0,18000.0,0.0,52,143464
0.0,1.0,0.0,0.0,1740.0,0.0,49,143466
0.0,2.0,0.0,0.0,1740.0,0.0,49,143466
0.0,3.0,0.0,0.0,1740.0,0.0,49,143466
1.0,1.0,0.0,1080.0,1080.0,0.0,49,143466
2.0,2.0,0.0,1080.0,1080.0,0.0,49,143466
0.0,1.0,0.0,0.0,41939.0,0.0,39,143467
0.0,2.0,0.0,0.0,41939.0,0.0,39,143467
0.0,1.0,0.0,0.0,41939.0,0.0,18,143468
0.0,2.0,0.0,0.0,41939.0,0.0,18,143468
0.0,1.0,0.0,0.0,10050.0,0.0,15,143469
0.0,2.0,0.0,0.0,10050.0,0.0,15,143469
0.0,3.0,0.0,0.0,10050.0,0.0,15,143469
0.0,4.0,0.0,0.0,10050.0,0.0,15,143469
0.0,4.0,0.0,0.0,10050.0,0.0,15,143469
0.0,4.0,0.0,0.0,10050.0,0.0,15,143469
0.0,5.0,0.0,0.0,14250.0,0.0,15,143469
0.0,6.0,0.0,0.0,14250.0,0.0,15,143469
0.0,6.0,0.0,0.0,14250.0,0.0,15,143469
0.0,6.0,0.0,0.0,14250.0,0.0,15,143469
0.0,1.0,0.0,0.0,43890.0,0.0,15,143469
0.0,1.0,0.0,0.0,23100.0,0.0,15,143469
0.0,2.0,0.0,0.0,52500.0,0.0,15,143469
0.0,2.0,0.0,0.0,71339.0,0.0,15,143469
0.0,3.0,0.0,0.0,71339.0,0.0,15,143469
0.0,1.0,0.0,0.0,16230.0,0.0,12,143470
0.0,2.0,0.0,0.0,16230.0,0.0,12,143470
0.0,3.0,0.0,0.0,16230.0,0.0,12,143470
0.0,4.0,0.0,0.0,16230.0,0.0,12,143470
0.0,4.0,0.0,0.0,16230.0,0.0,12,143470
0.0,4.0,0.0,0.0,16230.0,0.0,12,143470
0.0,5.0,0.0,0.0,24330.0,0.0,12,143470
0.0,6.0,0.0,0.0,24330.0,0.0,12,143470
0.0,6.0,0.0,0.0,24330.0,0.0,12,143470
0.0,6.0,0.0,0.0,24330.0,0.0,12,143470
0.0,1.0,0.0,0.0,15930.0,0.0,12,143470
0.0,1.0,0.0,0.0,37200.0,0.0,12,143470
0.0,1.0,0.0,0.0,29939.0,0.0,12,143470
0.0,2.0,0.0,0.0,29939.0,0.0,12,143470
0.0,2.0,0.0,0.0,83338.5,0.0,11,143471
0.0,4.0,0.0,0.0,83338.5,0.0,11,143471
0.0,1.0,0.0,0.0,1800.0,0.0,59,143475
0.0,1.0,0.0,0.0,8850.0,0.0,59,143475
0.0,2.0,0.0,0.0,17400.0,0.0,59,143475
0.0,4.0,0.0,0.0,29100.0,0.0,59,143475
0.0,4.0,0.0,0.0,20250.0,0.0,59,143475
0.0,4.0,0.0,0.0,11700.0,0.0,59,143475
0.0,1.0,0.0,0.0,2610.0,0.0,38,143476
0.0,1.0,0.0,0.0,13050.0,0.0,38,143476
0.0,2.0,0.0,0.0,13050.0,0.0,38,143476
0.0,3.0,0.0,0.0,13050.0,0.0,38,143476
0.0,4.0,0.0,0.0,13050.0,0.0,38,143476
0.0,4.0,0.0,0.0,13050.0,0.0,38,143476
0.0,1.0,0.0,0.0,62849.0,0.0,38,143476
0.0,2.0,0.0,0.0,62849.0,0.0,38,143476
0.0,3.0,0.0,0.0,62849.0,0.0,38,143476
0.0,1.0,0.0,0.0,67349.0,0.0,36,143477
0.0,2.0,0.0,0.0,67349.0,0.0,36,143477
0.0,3.0,0.0,0.0,67349.0,0.0,36,143477
0.0,1.0,0.0,0.0,67049.0,0.0,16,143478
0.0,2.0,0.0,0.0,67049.0,0.0,16,143478
0.0,3.0,0.0,0.0,67049.0,0.0,16,143478
0.0,1.0,0.0,0.0,37980.0,0.0,12,143479
0.0,2.0,0.0,0.0,78000.0,0.0,12,143479
0.0,3.0,0.0,0.0,78000.0,0.0,12,143479
0.0,2.0,0.0,0.0,93689.0,0.0,12,143479
0.0,2.0,0.0,0.0,56519.0,0.0,12,143479
0.0,3.0,0.0,0.0,56519.0,0.0,12,143479
0.0,1.0,0.0,0.0,15600.0,0.0,7,143480
0.0,2.0,0.0,0.0,65909.5,0.0,7,143480
0.0,3.0,0.0,0.0,65909.5,0.0,7,143480
0.0,4.0,0.0,0.0,65909.5,0.0,7,143480
0.0,4.0,0.0,0.0,50309.5,0.0,7,143480
0.0,4.0,0.0,0.0,50309.5,0.0,7,143480
0.0,4.0,0.0,0.0,50309.5,0.0,7,143480
0.0,5.0,0.0,0.0,99359.0,0.0,7,143480
0.0,6.0,0.0,0.0,99359.0,0.0,7,143480
0.0,6.0,0.0,0.0,99359.0,0.0,7,143480
0.0,6.0,0.0,0.0,99359.0,0.0,7,143480
0.0,1.0,0.0,0.0,31170.0,0.0,7,143480
0.0,2.0,0.0,0.0,31170.0,0.0,7,143480
0.0,3.0,0.0,0.0,31170.0,0.0,7,143480
0.0,4.0,0.0,0.0,31170.0,0.0,7,143480
0.0,4.0,0.0,0.0,31170.0,0.0,7,143480
1.0,3.0,0.0,24900.0,56070.0,0.0,7,143480
2.0,3.0,0.0,24900.0,56070.0,0.0,7,143480
3.0,4.0,0.0,24900.0,41100.0,0.0,7,143480
0.0,1.0,0.0,0.0,3300.0,0.0,36,143481
0.0,1.0,0.0,0.0,1620.0,0.0,36,143481
0.0,2.0,0.0,0.0,1620.0,0.0,36,143481
0.0,3.0,0.0,0.0,1620.0,0.0,36,143481
0.0,4.0,0.0,0.0,1620.0,0.0,36,143481
0.0,4.0,0.0,0.0,1620.0,0.0,36,143481
0.0,1.0,0.0,0.0,1830.0,0.0,36,143481
0.0,2.0,0.0,0.0,1830.0,0.0,36,143481
0.0,3.0,0.0,0.0,1830.0,0.0,36,143481
0.0,2.0,0.0,0.0,61229.0,0.0,36,143481
0.0,2.0,0.0,0.0,59399.0,0.0,36,143481
0.0,3.0,0.0,0.0,59399.0,0.0,36,143481
0.0,4.0,0.0,0.0,59399.0,0.0,36,143481
0.0,4.0,0.0,0.0,59399.0,0.0,36,143481
0.0,3.0,0.0,0.0,67769.0,0.0,36,143481
0.0,3.0,0.0,0.0,75419.0,0.0,36,143481
0.0,1.0,0.0,0.0,59399.0,0.0,19,143482
0.0,2.0,0.0,0.0,59399.0,0.0,19,143482
0.0,3.0,0.0,0.0,59399.0,0.0,19,143482
0.0,4.0,0.0,0.0,59399.0,0.0,19,143482
0.0,4.0,0.0,0.0,59399.0,0.0,19,143482
1.0,0.0,0.0,25800.0,25800.0,0.0,17,143483
2.0,0.0,0.0,25800.0,25800.0,0.0,17,143483
3.0,0.0,0.0,25800.0,25800.0,0.0,17,143483
4.0,0.0,0.0,25800.0,25800.0,0.0,17,143483
4.0,0.0,0.0,25800.0,25800.0,0.0,17,143483
0.0,1.0,0.0,0.0,54779.0,0.0,16,143484
0.0,2.0,0.0,0.0,54779.0,0.0,16,143484
0.0,3.0,0.0,0.0,54779.0,0.0,16,143484
0.0,4.0,0.0,0.0,54779.0,0.0,16,143484
0.0,4.0,0.0,0.0,54779.0,0.0,16,143484
0.0,1.0,0.0,0.0,59399.0,0.0,64,143485
0.0,2.0,0.0,0.0,59399.0,0.0,64,143485
0.0,3.0,0.0,0.0,59399.0,0.0,64,143485
0.0,4.0,0.0,0.0,59399.0,0.0,64,143485
0.0,5.0,0.0,0.0,60209.0,0.0,64,143485
0.0,5.0,0.0,0.0,63389.0,0.0,64,143485
0.0,1.0,0.0,0.0,3480.0,0.0,62,143486
0.0,2.0,0.0,0.0,38159.5,0.0,62,143486
0.0,1.0,0.0,0.0,4740.0,0.0,62,143486
0.0,2.0,0.0,0.0,4740.0,0.0,62,143486
0.0,3.0,0.0,0.0,4740.0,0.0,62,143486
0.0,4.0,0.0,0.0,4740.0,0.0,62,143486
0.0,4.0,0.0,0.0,4740.0,0.0,62,143486
0.0,2.0,0.0,0.0,3750.0,0.0,62,143486
0.0,3.0,0.0,0.0,9360.0,0.0,62,143486
0.0,2.0,0.0,0.0,38909.5,0.0,62,143486
0.0,1.0,0.0,0.0,19649.5,0.0,19,143489
0.0,2.0,0.0,0.0,19649.5,0.0,19,143489
0.0,3.0,0.0,0.0,19649.5,0.0,19,143489
0.0,1.0,0.0,0.0,4500.0,0.0,19,143489
0.0,2.0,0.0,0.0,4500.0,0.0,19,143489
0.0,3.0,0.0,0.0,4500.0,0.0,19,143489
0.0,4.0,0.0,0.0,4500.0,0.0,19,143489
0.0,1.0,0.0,0.0,6705.0,0.0,19,143489
0.0,2.0,0.0,0.0,6705.0,0.0,19,143489
0.0,1.0,0.0,0.0,24660.0,0.0,12,143491
0.0,2.0,0.0,0.0,24660.0,0.0,12,143491
0.0,3.0,0.0,0.0,24660.0,0.0,12,143491
0.0,4.0,0.0,0.0,24660.0,0.0,12,143491
0.0,1.0,0.0,0.0,7200.0,0.0,70,143494
0.0,2.0,0.0,0.0,7200.0,0.0,70,143494
0.0,3.0,0.0,0.0,7200.0,0.0,70,143494
0.0,4.0,0.0,0.0,7200.0,0.0,70,143494
1.0,1.0,0.0,480.0,480.0,0.0,70,143494
0.0,1.0,0.0,0.0,49679.0,0.0,65,143495
0.0,1.0,0.0,0.0,49679.0,0.0,46,143496
0.0,1.0,0.0,0.0,49679.0,0.0,42,143497
0.0,1.0,0.0,0.0,9000.0,0.0,66,143499
0.0,2.0,0.0,0.0,9000.0,0.0,66,143499
0.0,3.0,0.0,0.0,9000.0,0.0,66,143499
0.0,4.0,0.0,0.0,9000.0,0.0,66,143499
0.0,4.0,0.0,0.0,9000.0,0.0,66,143499
0.0,1.0,0.0,0.0,14849.5,0.0,66,143499
0.0,2.0,0.0,0.0,14849.5,0.0,66,143499
0.0,3.0,0.0,0.0,14849.5,0.0,66,143499
0.0,1.0,0.0,0.0,2340.0,0.0,66,143499
0.0,3.0,0.0,0.0,29789.5,0.0,66,143499
0.0,1.0,0.0,0.0,2880.0,0.0,66,143500
0.0,2.0,0.0,0.0,2880.0,0.0,66,143500
0.0,3.0,0.0,0.0,2880.0,0.0,66,143500
0.0,4.0,0.0,0.0,2880.0,0.0,66,143500
0.0,1.0,0.0,0.0,450.0,0.0,54,143501
0.0,2.0,0.0,0.0,450.0,0.0,54,143501
0.0,1.0,0.0,0.0,19349.5,0.0,22,143502
0.0,2.0,0.0,0.0,19349.5,0.0,22,143502
0.0,3.0,0.0,0.0,19349.5,0.0,22,143502
0.0,4.0,0.0,0.0,19349.5,0.0,22,143502
0.0,4.0,0.0,0.0,19349.5,0.0,22,143502
0.0,1.0,0.0,0.0,840.0,0.0,22,143502
0.0,1.0,0.0,0.0,10350.0,0.0,40,143505
0.0,2.0,0.0,0.0,10350.0,0.0,40,143505
0.0,1.0,0.0,0.0,3510.0,0.0,41,143506
1.0,1.0,0.0,300.0,300.0,0.0,41,143506
2.0,2.0,0.0,300.0,300.0,0.0,41,143506
2.0,3.0,0.0,300.0,22199.5,0.0,41,143506
2.0,4.0,0.0,300.0,22199.5,0.0,41,143506
1.0,4.0,0.0,300.0,22199.5,0.0,41,143506
0.0,1.0,0.0,0.0,58169.5,0.0,13,143507
0.0,2.0,0.0,0.0,110429.5,0.0,13,143507
0.0,3.0,0.0,0.0,110429.5,0.0,13,143507
0.0,4.0,0.0,0.0,110429.5,0.0,13,143507
0.0,4.0,0.0,0.0,52260.0,0.0,13,143507
0.0,4.0,0.0,0.0,52260.0,0.0,13,143507
0.0,4.0,0.0,0.0,52260.0,0.0,13,143507
0.0,4.0,0.0,0.0,52260.0,0.0,13,143507
0.0,4.0,0.0,0.0,52260.0,0.0,13,143507
0.0,1.0,0.0,0.0,20130.0,0.0,13,143507
0.0,2.0,0.0,0.0,20130.0,0.0,13,143507
0.0,3.0,0.0,0.0,20130.0,0.0,13,143507
0.0,4.0,0.0,0.0,20130.0,0.0,13,143507
0.0,4.0,0.0,0.0,20130.0,0.0,13,143507
0.0,1.0,0.0,0.0,27960.0,0.0,13,143507
0.0,2.0,0.0,0.0,57809.0,0.0,13,143507
0.0,3.0,0.0,0.0,57809.0,0.0,13,143507
0.0,2.0,0.0,0.0,30449.5,0.0,13,143507
0.0,3.0,0.0,0.0,38549.5,0.0,13,143507
0.0,1.0,0.0,0.0,39000.0,0.0,11,143508
0.0,2.0,0.0,0.0,39000.0,0.0,11,143508
0.0,3.0,0.0,0.0,39000.0,0.0,11,143508
0.0,4.0,0.0,0.0,39000.0,0.0,11,143508
0.0,1.0,0.0,0.0,50819.5,0.0,11,143508
0.0,2.0,0.0,0.0,50819.5,0.0,11,143508
0.0,3.0,0.0,0.0,50819.5,0.0,11,143508
0.0,4.0,0.0,0.0,50819.5,0.0,11,143508
0.0,4.0,0.0,0.0,50819.5,0.0,11,143508
0.0,1.0,0.0,0.0,29849.0,0.0,11,143508
0.0,2.0,0.0,0.0,29849.0,0.0,11,143508
0.0,1.0,0.0,0.0,27000.0,0.0,11,143508
0.0,1.0,0.0,0.0,18900.0,0.0,54,143509
0.0,2.0,0.0,0.0,18900.0,0.0,54,143509
0.0,3.0,0.0,0.0,18900.0,0.0,54,143509
0.0,4.0,0.0,0.0,18900.0,0.0,54,143509
0.0,4.0,0.0,0.0,18900.0,0.0,54,143509
0.0,4.0,0.0,0.0,18900.0,0.0,54,143509
0.0,4.0,0.0,0.0,18900.0,0.0,54,143509
0.0,4.0,0.0,0.0,18900.0,0.0,54,143509
0.0,1.0,0.0,0.0,1650.0,0.0,54,143509
0.0,2.0,0.0,0.0,1650.0,0.0,54,143509
0.0,1.0,0.0,0.0,2640.0,0.0,54,143509
0.0,2.0,0.0,0.0,2640.0,0.0,54,143509
0.0,3.0,0.0,0.0,2640.0,0.0,54,143509
0.0,1.0,0.0,0.0,5940.0,0.0,61,143512
0.0,1.0,0.0,0.0,1470.0,0.0,61,143512
0.0,2.0,0.0,0.0,1470.0,0.0,61,143512
0.0,3.0,0.0,0.0,1470.0,0.0,61,143512
0.0,4.0,0.0,0.0,1470.0,0.0,61,143512
0.0,4.0,0.0,0.0,1470.0,0.0,61,143512
0.0,1.0,0.0,0.0,3090.0,0.0,61,143512
0.0,2.0,0.0,0.0,3090.0,0.0,61,143512
0.0,2.0,0.0,0.0,9780.0,0.0,61,143512
0.0,2.0,0.0,0.0,6690.0,0.0,61,143512
0.0,3.0,0.0,0.0,6690.0,0.0,61,143512
0.0,5.0,0.0,0.0,10590.0,0.0,61,143512
0.0,5.0,0.0,0.0,10590.0,0.0,61,143512
0.0,5.0,0.0,0.0,11640.0,0.0,61,143512
1.0,1.0,0.0,360.0,360.0,0.0,48,143513
0.0,1.0,0.0,0.0,69659.0,0.0,57,143514
0.0,1.0,0.0,0.0,64979.0,0.0,18,143515
0.0,1.0,0.0,0.0,16380.0,0.0,61,143516
0.0,1.0,0.0,0.0,1200.0,0.0,61,143516
0.0,2.0,0.0,0.0,1200.0,0.0,61,143516
0.0,3.0,0.0,0.0,1200.0,0.0,61,143516
0.0,4.0,0.0,0.0,1200.0,0.0,61,143516
0.0,5.0,0.0,0.0,39599.5,0.0,61,143516
0.0,5.0,0.0,0.0,39599.5,0.0,61,143516
0.0,5.0,0.0,0.0,39599.5,0.0,61,143516
0.0,5.0,0.0,0.0,39599.5,0.0,61,143516
0.0,1.0,0.0,0.0,3600.0,0.0,57,143525
0.0,1.0,0.0,0.0,1260.0,0.0,57,143525
0.0,2.0,0.0,0.0,1260.0,0.0,57,143525
0.0,3.0,0.0,0.0,1260.0,0.0,57,143525
0.0,4.0,0.0,0.0,1260.0,0.0,57,143525
0.0,4.0,0.0,0.0,1260.0,0.0,57,143525
0.0,1.0,0.0,0.0,5850.0,0.0,57,143525
0.0,2.0,0.0,0.0,5850.0,0.0,57,143525
0.0,1.0,0.0,0.0,510.0,0.0,57,143525
0.0,1.0,0.0,0.0,58799.0,0.0,52,143527
0.0,1.0,0.0,0.0,35550.0,0.0,16,143528
0.0,2.0,0.0,0.0,35550.0,0.0,16,143528
0.0,3.0,0.0,0.0,35550.0,0.0,16,143528
0.0,4.0,0.0,0.0,35550.0,0.0,16,143528
0.0,4.0,0.0,0.0,35550.0,0.0,16,143528
0.0,4.0,0.0,0.0,35550.0,0.0,16,143528
0.0,5.0,0.0,0.0,47850.0,0.0,16,143528
0.0,6.0,0.0,0.0,47850.0,0.0,16,143528
0.0,6.0,0.0,0.0,47850.0,0.0,16,143528
0.0,6.0,0.0,0.0,47850.0,0.0,16,143528
0.0,1.0,0.0,0.0,39449.5,0.0,16,143528
0.0,2.0,0.0,0.0,39449.5,0.0,16,143528
1.0,1.0,0.0,18000.0,18000.0,0.0,16,143528
0.0,1.0,0.0,0.0,11700.0,0.0,14,143529
0.0,3.0,0.0,0.0,55949.5,0.0,14,143529
0.0,5.0,0.0,0.0,55949.5,0.0,14,143529
0.0,7.0,0.0,0.0,55949.5,0.0,14,143529
0.0,7.0,0.0,0.0,44249.5,0.0,14,143529
0.0,6.0,0.0,0.0,44249.5,0.0,14,143529
0.0,5.0,0.0,0.0,44249.5,0.0,14,143529
0.0,5.0,0.0,0.0,62399.5,0.0,14,143529
0.0,6.0,0.0,0.0,62399.5,0.0,14,143529
0.0,6.0,0.0,0.0,62399.5,0.0,14,143529
0.0,6.0,0.0,0.0,62399.5,0.0,14,143529
0.0,1.0,0.0,0.0,37650.0,0.0,14,143529
0.0,2.0,0.0,0.0,38700.0,0.0,14,143529
0.0,3.0,0.0,0.0,38700.0,0.0,14,143529
1.0,1.0,0.0,27900.0,27900.0,0.0,14,143529
1.0,2.0,0.0,27900.0,30600.0,0.0,14,143529
0.0,1.0,0.0,0.0,61499.0,0.0,40,143530
0.0,2.0,0.0,0.0,61499.0,0.0,40,143530
0.0,3.0,0.0,0.0,61499.0,0.0,40,143530
0.0,4.0,0.0,0.0,61499.0,0.0,40,143530
0.0,1.0,0.0,0.0,25860.0,0.0,11,143531
0.0,2.0,0.0,0.0,25860.0,0.0,11,143531
0.0,3.0,0.0,0.0,25860.0,0.0,11,143531
0.0,4.0,0.0,0.0,25860.0,0.0,11,143531
0.0,1.0,0.0,0.0,4740.0,0.0,11,143531
0.0,1.0,0.0,0.0,48209.5,0.0,11,143532
0.0,2.0,0.0,0.0,48209.5,0.0,11,143532
0.0,3.0,0.0,0.0,48209.5,0.0,11,143532
0.0,4.0,0.0,0.0,48209.5,0.0,11,143532
0.0,4.0,0.0,0.0,48209.5,0.0,11,143532
0.0,4.0,0.0,0.0,48209.5,0.0,11,143532
1.0,5.0,0.0,25800.0,74009.5,0.0,11,143532
2.0,6.0,0.0,25800.0,74009.5,0.0,11,143532
3.0,6.0,0.0,25800.0,74009.5,0.0,11,143532
4.0,6.0,0.0,25800.0,74009.5,0.0,11,143532
0.0,1.0,0.0,0.0,29700.0,0.0,6,143533
0.0,1.0,0.0,0.0,65999.0,0.0,6,143533
0.0,2.0,0.0,0.0,65999.0,0.0,6,143533
0.0,3.0,0.0,0.0,65999.0,0.0,6,143533
0.0,4.0,0.0,0.0,65999.0,0.0,6,143533
0.0,1.0,0.0,0.0,30270.0,0.0,6,143533
0.0,2.0,0.0,0.0,30270.0,0.0,6,143533
0.0,3.0,0.0,0.0,30270.0,0.0,6,143533
0.0,4.0,0.0,0.0,30270.0,0.0,6,143533
0.0,4.0,0.0,0.0,30270.0,0.0,6,143533
0.0,3.0,0.0,0.0,36720.0,0.0,6,143533
0.0,3.0,0.0,0.0,36720.0,0.0,6,143533
0.0,4.0,0.0,0.0,20400.0,0.0,6,143533
0.0,1.0,0.0,0.0,66899.0,0.0,66,143534
0.0,2.0,0.0,0.0,66899.0,0.0,66,143534
0.0,3.0,0.0,0.0,66899.0,0.0,66,143534
0.0,4.0,0.0,0.0,66899.0,0.0,66,143534
1.0,1.0,1.0,0.0,0.0,1.0,58,143536
2.0,2.0,1.0,0.0,0.0,1.0,58,143536
3.0,3.0,1.0,0.0,0.0,1.0,58,143536
4.0,4.0,1.0,0.0,0.0,1.0,58,143536
4.0,4.0,1.0,0.0,0.0,1.0,58,143536
4.0,4.0,1.0,0.0,0.0,1.0,58,143536
0.0,1.0,0.0,0.0,34619.0,0.0,48,143537
0.0,2.0,0.0,0.0,34619.0,0.0,48,143537
0.0,3.0,0.0,0.0,34619.0,0.0,48,143537
0.0,4.0,0.0,0.0,34619.0,0.0,48,143537
0.0,1.0,0.0,0.0,10319.5,0.0,48,143537
0.0,2.0,0.0,0.0,21869.5,0.0,48,143537
0.0,1.0,0.0,0.0,23969.5,0.0,10,143538
0.0,2.0,0.0,0.0,23969.5,0.0,10,143538
0.0,3.0,0.0,0.0,23969.5,0.0,10,143538
0.0,4.0,0.0,0.0,23969.5,0.0,10,143538
0.0,4.0,0.0,0.0,23969.5,0.0,10,143538
0.0,4.0,0.0,0.0,23969.5,0.0,10,143538
1.0,5.0,0.0,1560.0,25529.5,0.0,10,143538
2.0,6.0,0.0,1560.0,25529.5,0.0,10,143538
3.0,6.0,0.0,1560.0,25529.5,0.0,10,143538
4.0,6.0,0.0,1560.0,25529.5,0.0,10,143538
0.0,1.0,0.0,0.0,4050.0,0.0,10,143538
0.0,1.0,0.0,0.0,3000.0,0.0,37,143539
0.0,1.0,0.0,0.0,34619.0,0.0,37,143539
0.0,2.0,0.0,0.0,34619.0,0.0,37,143539
0.0,3.0,0.0,0.0,34619.0,0.0,37,143539
0.0,4.0,0.0,0.0,34619.0,0.0,37,143539
0.0,1.0,0.0,0.0,1200.0,0.0,37,143539
0.0,2.0,0.0,0.0,1200.0,0.0,37,143539
0.0,3.0,0.0,0.0,1200.0,0.0,37,143539
0.0,4.0,0.0,0.0,1200.0,0.0,37,143539
0.0,4.0,0.0,0.0,1200.0,0.0,37,143539
